m_university_name,m_major_name
University of Utah,Turkic, Uralic-Altaic, Caucasian, and Central Asian Languages, Literatures, and Linguistics
University of Utah,Turkic, Uralic-Altaic, Caucasian, and Central Asian Languages, Literatures, and Linguistics
University of Utah,Turkic, Uralic-Altaic, Caucasian, and Central Asian Languages, Literatures, and Linguistics
University of Utah,Family and Consumer Economics and Related Studies
University of Utah,Foods, Nutrition, and Related Services
University of Utah,Human Development, Family Studies, and Related Services
University of Utah,Human Development, Family Studies, and Related Services
University of Utah,Family and Consumer Sciences/Human Sciences, Other
University of Utah,Non-Professional General Legal Studies (Undergraduate)
University of Utah,Law
University of Utah,Legal Research and Advanced Professional Studies
University of Utah,Legal Research and Advanced Professional Studies
University of Utah,English Language and Literature, General
University of Utah,English Language and Literature, General
University of Utah,English Language and Literature, General
University of Utah,Rhetoric and Composition/Writing Studies
University of Utah,Rhetoric and Composition/Writing Studies
University of Utah,Liberal Arts and Sciences, General Studies and Humanities
University of Utah,Liberal Arts and Sciences, General Studies and Humanities
University of Utah,Liberal Arts and Sciences, General Studies and Humanities
University of Utah,Biology, General
University of Utah,Biology, General
University of Utah,Biology, General
University of Utah,Biochemistry, Biophysics and Molecular Biology
University of Utah,Biochemistry, Biophysics and Molecular Biology
University of Utah,Biochemistry, Biophysics and Molecular Biology
University of Utah,Cell/Cellular Biology and Anatomical Sciences
University of Utah,Cell/Cellular Biology and Anatomical Sciences
University of Utah,Cell/Cellular Biology and Anatomical Sciences
University of Utah,Genetics
University of Utah,Genetics
University of Utah,Genetics
University of Utah,Physiology, Pathology and Related Sciences
University of Utah,Physiology, Pathology and Related Sciences
University of Utah,Biomathematics, Bioinformatics, and Computational Biology
University of Utah,Biotechnology
University of Utah,Neurobiology and Neurosciences
University of Utah,Neurobiology and Neurosciences
University of Utah,Mathematics
University of Utah,Mathematics
University of Utah,Mathematics
University of Utah,Applied Mathematics
University of Utah,Applied Mathematics
University of Utah,Applied Mathematics
University of Utah,Statistics
University of Utah,Peace Studies and Conflict Resolution
University of Utah,Mathematics and Computer Science
University of Utah,Mathematics and Computer Science
University of Utah,Gerontology
University of Utah,Gerontology
University of Utah,Historic Preservation and Conservation
University of Utah,Nutrition Sciences
University of Utah,International/Global Studies
University of Utah,International/Global Studies
University of Utah,Intercultural/Multicultural and Diversity Studies
University of Utah,Intercultural/Multicultural and Diversity Studies
University of Utah,Sustainability Studies
University of Utah,Multi/Interdisciplinary Studies, Other
University of Utah,Multi/Interdisciplinary Studies, Other
University of Utah,Parks, Recreation and Leisure Studies
University of Utah,Parks, Recreation and Leisure Studies
University of Utah,Parks, Recreation and Leisure Studies
University of Utah,Health and Physical Education/Fitness
University of Utah,Health and Physical Education/Fitness
University of Utah,Health and Physical Education/Fitness
University of Utah,Leisure and Recreational Activities
University of Utah,Philosophy
University of Utah,Philosophy
University of Utah,Philosophy
University of Utah,Religion/Religious Studies
University of Utah,Physical Sciences
University of Utah,Atmospheric Sciences and Meteorology
University of Utah,Atmospheric Sciences and Meteorology
University of Utah,Atmospheric Sciences and Meteorology
University of Utah,Chemistry
University of Utah,Chemistry
University of Utah,Chemistry
University of Utah,Geological and Earth Sciences/Geosciences
University of Utah,Geological and Earth Sciences/Geosciences
University of Utah,Geological and Earth Sciences/Geosciences
University of Utah,Physics
University of Utah,Physics
University of Utah,Physics
University of Utah,Physical Sciences, Other
University of Utah,Physical Sciences, Other
University of Utah,Psychology, General
University of Utah,Psychology, General
University of Utah,Psychology, General
University of Utah,Research and Experimental Psychology
University of Utah,Clinical, Counseling and Applied Psychology
University of Utah,Clinical, Counseling and Applied Psychology
University of Utah,Clinical, Counseling and Applied Psychology
University of Utah,Psychology, Other
University of Utah,Public Administration
University of Utah,Public Administration
University of Utah,Public Policy Analysis
University of Utah,Social Work
University of Utah,Social Work
University of Utah,Social Work
University of Utah,Social Work
University of Utah,Social Sciences, General
